MOVIE_KEY,title,genres
M2106,Swing Kids (1993),Drama|War
M2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
M2108,L.A. Story (1991),Comedy|Romance
M2109,"Jerk, The (1979)",Comedy
M2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
M2111,"Man with Two Brains, The (1983)",Comedy
M2112,Grand Canyon (1991),Crime|Drama
M2114,"Outsiders, The (1983)",Drama
M2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
M2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
M2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
M2118,"Dead Zone, The (1983)",Thriller
M2119,Maximum Overdrive (1986),Horror
M2120,Needful Things (1993),Drama|Horror
M2121,Cujo (1983),Horror|Thriller
M2122,Children of the Corn (1984),Horror|Thriller
M2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
M2124,"Addams Family, The (1991)",Children|Comedy|Fantasy
M2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
M2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
M2130,Atlantic City (1980),Crime|Drama|Romance
M2131,Autumn Sonata (Höstsonaten) (1978),Drama
M2132,Who's Afraid of Virginia Woolf? (1966),Drama
M2133,Adventures in Babysitting (1987),Adventure|Comedy
M2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
M2135,Doctor Dolittle (1967),Adventure|Children|Musical
M2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi
M2137,Charlotte's Web (1973),Animation|Children
M2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
M2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
M2140,"Dark Crystal, The (1982)",Adventure|Fantasy
M2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
M2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
M2143,Legend (1985),Adventure|Fantasy|Romance
M2144,Sixteen Candles (1984),Comedy|Romance
M2145,Pretty in Pink (1986),Comedy|Drama|Romance
M2146,St. Elmo's Fire (1985),Drama|Romance
M2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
M2148,House (1986),Comedy|Fantasy|Horror
M2149,House II: The Second Story (1987),Comedy|Fantasy|Horror
M2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
M2151,"Gods Must Be Crazy II, The (1989)",Comedy
M2152,Air Bud: Golden Receiver (1998),Children|Comedy
M2153,"Avengers, The (1998)",Action|Adventure
M2154,How Stella Got Her Groove Back (1998),Drama|Romance
M2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama
M2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
M2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
M2160,Rosemary's Baby (1968),Drama|Horror|Thriller
M2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
M2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
M2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror
M2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
M2165,Your Friends and Neighbors (1998),Comedy|Drama
M2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller
M2167,Blade (1998),Action|Horror|Thriller
M2169,Dead Man on Campus (1998),Comedy
M2170,Wrongfully Accused (1998),Action|Comedy
M2171,Next Stop Wonderland (1998),Comedy|Drama|Romance
M2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
M2174,Beetlejuice (1988),Comedy|Fantasy
M2175,Déjà Vu (1997),Drama|Romance
M2176,Rope (1948),Crime|Drama|Thriller
M2177,Family Plot (1976),Comedy|Thriller
M2178,Frenzy (1972),Thriller
M2179,Topaz (1969),Thriller
M2180,Torn Curtain (1966),Thriller
M2181,Marnie (1964),Drama|Mystery|Romance|Thriller
M2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
M2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
M2184,"Trouble with Harry, The (1955)",Comedy|Mystery
M2185,I Confess (1953),Thriller
M2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
M2187,Stage Fright (1950),Mystery|Romance|Thriller
M2188,54 (1998),Drama
M2190,Why Do Fools Fall In Love? (1998),Drama
M2193,Willow (1988),Action|Adventure|Fantasy
M2194,"Untouchables, The (1987)",Action|Crime|Drama
M2195,Dirty Work (1998),Comedy
M2196,Knock Off (1998),Action
M2201,"Paradine Case, The (1947)",Drama
M2202,Lifeboat (1944),Drama|War
M2203,Shadow of a Doubt (1943),Crime|Drama|Thriller
M2204,Saboteur (1942),Mystery|Thriller
M2205,Mr. & Mrs. Smith (1941),Comedy|Romance
M2206,Suspicion (1941),Film-Noir|Mystery|Thriller
M2207,Jamaica Inn (1939),Drama
M2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
M2210,Sabotage (1936),Thriller
M2211,Secret Agent (1936),Thriller
M2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller
M2226,"Ring, The (1927)",Drama
M2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
M2231,Rounders (1998),Drama
M2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
M2236,Simon Birch (1998),Drama
M2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
M2240,My Bodyguard (1980),Drama
M2241,Class (1983),Comedy
M2243,Broadcast News (1987),Comedy|Drama|Romance
M2244,"Allnighter, The (1987)",Comedy|Romance
M2245,Working Girl (1988),Comedy|Drama|Romance
M2247,Married to the Mob (1988),Comedy
M2248,Say Anything... (1989),Comedy|Drama|Romance
M2249,My Blue Heaven (1990),Comedy
M2252,Hero (1992),Comedy|Drama
M2253,Toys (1992),Comedy|Fantasy
M2255,Young Doctors in Love (1982),Comedy
M2256,Parasite (1982),Horror|Sci-Fi
M2257,No Small Affair (1984),Comedy|Romance
M2259,Blame It on Rio (1984),Comedy|Romance
M2260,Wisdom (1986),Crime|Drama
M2261,One Crazy Summer (1986),Comedy
M2262,About Last Night... (1986),Comedy|Drama|Romance
M2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
M2264,We're No Angels (1989),Comedy|Crime
M2265,Nothing But Trouble (1991),Adventure|Comedy
M2266,"Butcher's Wife, The (1991)",Comedy|Romance
M2267,Mortal Thoughts (1991),Mystery|Thriller
M2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
M2269,Indecent Proposal (1993),Drama|Romance
M2271,Permanent Midnight (1998),Drama
M2272,One True Thing (1998),Drama
M2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
M2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi
M2278,Ronin (1998),Action|Crime|Thriller
M2279,Urban Legend (1998),Horror|Thriller
M2280,Clay Pigeons (1998),Crime
M2281,Monument Ave. (1998),Action|Crime|Drama
M2282,Pecker (1998),Comedy|Drama
M2283,"Sheltering Sky, The (1990)",Drama
M2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
M2287,Them! (1954),Horror|Sci-Fi|Thriller
M2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
M2289,"Player, The (1992)",Comedy|Crime|Drama
M2290,Stardust Memories (1980),Comedy|Drama
M2291,Edward Scissorhands (1990),Drama|Fantasy|Romance
M2292,Overnight Delivery (1998),Comedy|Romance
M2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
M2295,"Impostors, The (1998)",Comedy
M2296,"Night at the Roxbury, A (1998)",Comedy
M2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
M2298,Strangeland (1998),Thriller
M2300,"Producers, The (1968)",Comedy
M2301,History of the World: Part I (1981),Comedy|Musical
M2302,My Cousin Vinny (1992),Comedy
M2303,Nashville (1975),Drama|Musical
M2304,Love Is the Devil (1998),Drama
M2306,Holy Man (1998),Comedy
M2307,One Tough Cop (1998),Action|Crime
M2310,"Mighty, The (1998)",Drama
M2311,2010: The Year We Make Contact (1984),Sci-Fi
M2312,Children of a Lesser God (1986),Drama
M2313,"Elephant Man, The (1980)",Drama
M2314,Beloved (1998),Drama
M2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
M2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
M2318,Happiness (1998),Comedy|Drama
M2320,Apt Pupil (1998),Drama|Thriller
M2321,Pleasantville (1998),Comedy|Drama|Fantasy
M2322,Soldier (1998),Action|Sci-Fi|War
M2323,"Cruise, The (1998)",Documentary
M2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
M2325,Orgazmo (1997),Comedy
M2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
M2328,Vampires (1998),Horror|Western
M2329,American History X (1998),Crime|Drama
M2330,Hands on a Hard Body (1996),Comedy|Documentary
M2331,Living Out Loud (1998),Comedy|Drama|Romance
M2332,Belly (1998),Crime|Drama
M2333,Gods and Monsters (1998),Drama
M2334,"Siege, The (1998)",Action|Thriller
M2335,"Waterboy, The (1998)",Comedy
M2336,Elizabeth (1998),Drama
M2337,Velvet Goldmine (1998),Drama
M2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
M2339,I'll Be Home For Christmas (1998),Comedy|Romance
M2340,Meet Joe Black (1998),Romance
M2342,Hard Core Logo (1996),Comedy|Drama
M2344,Runaway Train (1985),Action|Adventure|Drama|Thriller
M2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
M2347,"Pope of Greenwich Village, The (1984)",Drama
M2348,Sid and Nancy (1986),Drama
M2349,Mona Lisa (1986),Comedy|Thriller
M2350,Heart Condition (1990),Comedy
M2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
M2352,"Big Chill, The (1983)",Comedy|Drama
M2353,Enemy of the State (1998),Action|Thriller
M2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy
M2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
M2356,Celebrity (1998),Comedy
M2357,Central Station (Central do Brasil) (1998),Drama
M2358,Savior (1998),Drama|War
M2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
M2360,"Celebration, The (Festen) (1998)",Drama
M2361,Pink Flamingos (1972),Comedy
M2362,Glen or Glenda (1953),Drama
M2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
M2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
M2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
M2366,King Kong (1933),Action|Adventure|Fantasy|Horror
M2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
M2368,King Kong Lives (1986),Adventure|Sci-Fi
M2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance
M2370,"Emerald Forest, The (1985)",Action|Adventure|Drama
M2371,Fletch (1985),Comedy|Crime|Mystery
M2372,Fletch Lives (1989),Comedy
M2373,Red Sonja (1985),Action|Adventure|Fantasy
M2374,Gung Ho (1986),Comedy|Drama
M2375,"Money Pit, The (1986)",Comedy
M2376,"View to a Kill, A (1985)",Action|Adventure|Thriller
M2377,Lifeforce (1985),Horror|Sci-Fi
M2378,Police Academy (1984),Comedy|Crime
M2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
M2380,Police Academy 3: Back in Training (1986),Comedy|Crime
M2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
M2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
M2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
M2384,Babe: Pig in the City (1998),Adventure|Children|Drama
M2385,Home Fries (1998),Comedy|Romance
M2387,Very Bad Things (1998),Comedy|Crime
M2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
M2389,Psycho (1998),Crime|Horror|Thriller
M2390,Little Voice (1998),Comedy
M2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
M2392,Jack Frost (1998),Children|Comedy|Drama
M2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
M2394,"Prince of Egypt, The (1998)",Animation|Musical
M2395,Rushmore (1998),Comedy|Drama
M2396,Shakespeare in Love (1998),Comedy|Drama|Romance
M2398,Miracle on 34th Street (1947),Comedy|Drama
M2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
M2400,Prancer (1989),Children|Drama|Fantasy
M2401,Pale Rider (1985),Western
M2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
M2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
M2404,Rambo III (1988),Action|Adventure|Thriller|War
M2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
M2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
M2407,Cocoon (1985),Comedy|Sci-Fi
M2408,Cocoon: The Return (1988),Comedy|Sci-Fi
M2409,Rocky II (1979),Action|Drama
M2410,Rocky III (1982),Action|Drama
M2411,Rocky IV (1985),Action|Drama
M2412,Rocky V (1990),Action|Drama
M2413,Clue (1985),Comedy|Crime|Mystery|Thriller
M2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
M2415,Violets Are Blue... (1986),Drama|Romance
M2416,Back to School (1986),Comedy
M2417,Heartburn (1986),Comedy|Drama
M2418,Nothing in Common (1986),Comedy
M2419,Extremities (1986),Drama|Thriller
M2420,"Karate Kid, The (1984)",Drama
M2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
M2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
M2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
M2424,You've Got Mail (1998),Comedy|Romance
M2425,"General, The (1998)",Crime
M2427,"Thin Red Line, The (1998)",Action|Drama|War
M2428,"Faculty, The (1998)",Horror|Sci-Fi
M2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
M2430,Mighty Joe Young (1949),Adventure|Children|Drama
M2431,Patch Adams (1998),Comedy|Drama
M2432,Stepmom (1998),Drama
M2433,"Civil Action, A (1998)",Drama
M2435,Hurlyburly (1998),Drama
M2436,Tea with Mussolini (1999),Comedy|Drama|War
M2439,Affliction (1997),Drama
M2442,Hilary and Jackie (1998),Drama
M2443,Playing by Heart (1998),Drama|Romance
M2445,At First Sight (1999),Drama
M2446,In Dreams (1999),Horror|Thriller
M2447,Varsity Blues (1999),Comedy|Drama
M2448,Virus (1999),Horror|Sci-Fi
M2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
M2451,"Gate, The (1987)",Horror
M2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy
M2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi
M2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
M2456,"Fly II, The (1989)",Horror|Sci-Fi
M2457,Running Scared (1986),Action|Comedy
M2458,Armed and Dangerous (1986),Comedy|Crime
M2459,"Texas Chainsaw Massacre, The (1974)",Horror
M2460,"Texas Chainsaw Massacre 2, The (1986)",Horror
M2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
M2463,Ruthless People (1986),Comedy
M2465,Deadly Friend (1986),Horror
M2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
M2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
M2469,Peggy Sue Got Married (1986),Comedy|Drama
M2470,Crocodile Dundee (1986),Adventure|Comedy
M2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
M2472,Tough Guys (1986),Comedy
M2473,Soul Man (1986),Comedy
M2474,"Color of Money, The (1986)",Drama
M2475,52 Pick-Up (1986),Action|Mystery|Thriller
M2476,Heartbreak Ridge (1986),Action|War
M2477,Firewalker (1986),Adventure
M2478,¡Three Amigos! (1986),Comedy|Western
M2481,My Name Is Joe (1998),Drama|Romance
M2482,Still Crazy (1998),Comedy|Romance
M2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller
M2485,She's All That (1999),Comedy|Romance
M2488,Peeping Tom (1960),Drama|Horror|Thriller
M2490,Payback (1999),Action|Thriller
M2491,Simply Irresistible (1999),Comedy|Romance
M2492,20 Dates (1998),Comedy|Romance
M2493,"Harmonists, The (1997)",Drama
M2494,"Last Days, The (1998)",Documentary
M2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
M2496,Blast from the Past (1999),Comedy|Romance
M2497,Message in a Bottle (1999),Romance
M2498,My Favorite Martian (1999),Comedy|Sci-Fi
M2500,Jawbreaker (1999),Comedy
M2501,October Sky (1999),Drama
M2502,Office Space (1999),Comedy|Crime
M2503,"Apple, The (Sib) (1998)",Drama
M2504,200 Cigarettes (1999),Comedy|Drama
M2505,8MM (1999),Drama|Mystery|Thriller
M2506,"Other Sister, The (1999)",Comedy|Drama|Romance
M2511,"Long Goodbye, The (1973)",Crime|Film-Noir
M2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama
M2513,Pet Sematary (1989),Horror
M2514,Pet Sematary II (1992),Comedy|Horror
M2515,Children of the Corn II: The Final Sacrifice (1993),Horror
M2516,Children of the Corn III (1994),Horror
M2517,Christine (1983),Horror
M2518,Night Shift (1982),Comedy
M2520,Airport (1970),Drama
M2521,Airport 1975 (1974),Action|Drama|Thriller
M2522,Airport '77 (1977),Drama
M2523,Rollercoaster (1977),Drama|Thriller
M2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
M2525,Alligator (1980),Action|Horror|Sci-Fi
M2526,Meteor (1979),Sci-Fi
M2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
M2528,Logan's Run (1976),Action|Adventure|Sci-Fi
M2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
M2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
M2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
M2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
M2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
M2534,Avalanche (1978),Action
M2535,Earthquake (1974),Action|Drama|Thriller
M2537,Beyond the Poseidon Adventure (1979),Adventure
M2538,Dancemaker (1998),Documentary
M2539,Analyze This (1999),Comedy
M2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
M2541,Cruel Intentions (1999),Drama
M2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
M2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance
M2546,"Deep End of the Ocean, The (1999)",Drama
M2548,"Rage: Carrie 2, The (1999)",Horror
M2549,Wing Commander (1999),Action|Sci-Fi
M2550,"Haunting, The (1963)",Horror|Thriller
M2551,Dead Ringers (1988),Drama|Horror|Thriller
M2552,My Boyfriend's Back (1993),Comedy
M2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
M2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller
M2555,Baby Geniuses (1999),Comedy
M2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller
M2558,Forces of Nature (1999),Comedy|Romance
M2559,"King and I, The (1999)",Animation|Children
M2560,Ravenous (1999),Horror|Thriller
M2561,True Crime (1999),Crime|Thriller
M2563,Dangerous Beauty (1998),Drama
M2565,"King and I, The (1956)",Drama|Musical|Romance
M2566,Doug's 1st Movie (1999),Animation|Children
M2567,EDtv (1999),Comedy
M2568,"Mod Squad, The (1999)",Action|Crime
M2570,"Walk on the Moon, A (1999)",Drama|Romance
M2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
M2572,10 Things I Hate About You (1999),Comedy|Romance
M2573,Tango (1998),Drama|Musical
M2574,"Out-of-Towners, The (1999)",Comedy
M2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
M2577,Metroland (1997),Comedy|Drama
M2579,Following (1998),Crime|Mystery|Thriller
M2580,Go (1999),Comedy|Crime
M2581,Never Been Kissed (1999),Comedy|Romance
M2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy
M2583,Cookie's Fortune (1999),Comedy|Drama
M2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
M2586,Goodbye Lover (1999),Comedy|Crime|Thriller
M2587,Life (1999),Comedy|Crime|Drama
M2589,Friends & Lovers (1999),Comedy|Drama|Romance
M2590,Hideous Kinky (1998),Drama
M2593,"Monster, The (Mostro, Il) (1994)",Comedy
M2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
M2596,SLC Punk! (1998),Comedy|Drama
M2597,Lost & Found (1999),Comedy|Romance
M2598,Pushing Tin (1999),Comedy
M2599,Election (1999),Comedy
M2600,eXistenZ (1999),Action|Sci-Fi|Thriller
M2605,Entrapment (1999),Crime|Thriller
M2606,Idle Hands (1999),Comedy|Horror
M2607,Get Real (1998),Drama|Romance
M2609,"King of Masks, The (Bian Lian) (1996)",Drama
M2611,"Winslow Boy, The (1999)",Drama
M2612,Mildred Pierce (1945),Drama|Film-Noir
M2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi
M2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
M2615,My Science Project (1985),Adventure|Sci-Fi
M2616,Dick Tracy (1990),Action|Crime
M2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
M2618,"Castle, The (1997)",Comedy
M2620,This Is My Father (1998),Drama|Romance
M2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
M2623,Trippin' (1999),Comedy
M2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy
M2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
M2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
M2629,"Love Letter, The (1999)",Comedy|Romance
M2630,Besieged (a.k.a. L' Assedio) (1998),Drama
M2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
M2633,"Mummy, The (1932)",Horror|Romance
M2634,"Mummy, The (1959)",Horror
M2639,Mommie Dearest (1981),Drama
M2640,Superman (1978),Action|Adventure|Sci-Fi
M2641,Superman II (1980),Action|Sci-Fi
M2642,Superman III (1983),Action|Adventure|Sci-Fi
M2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
M2644,Dracula (1931),Horror
M2648,Frankenstein (1931),Drama|Horror|Sci-Fi
M2651,Frankenstein Meets the Wolf Man (1943),Horror
M2652,"Curse of Frankenstein, The (1957)",Horror
M2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
M2655,Howling II: Your Sister Is a Werewolf (1985),Horror
M2656,Tarantula (1955),Horror|Sci-Fi
M2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
M2659,It Came from Hollywood (1982),Comedy|Documentary
M2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
M2661,It Came from Outer Space (1953),Sci-Fi
M2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
M2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
M2665,Earth vs. the Flying Saucers (1956),Sci-Fi
M2668,Swamp Thing (1982),Horror|Sci-Fi
M2669,Pork Chop Hill (1959),War
M2670,Run Silent Run Deep (1958),War
M2671,Notting Hill (1999),Comedy|Romance
M2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
M2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
M2676,Instinct (1999),Drama|Thriller
M2677,Buena Vista Social Club (1999),Documentary|Musical
M2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
M2682,Limbo (1999),Drama
M2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
M2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
M2687,Tarzan (1999),Adventure|Animation|Children|Drama
M2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
M2690,"Ideal Husband, An (1999)",Comedy|Romance
M2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
M2692,Run Lola Run (Lola rennt) (1998),Action|Crime
M2693,Trekkies (1997),Documentary
M2694,Big Daddy (1999),Comedy
M2695,"Boys, The (1998)",Drama
M2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
M2697,My Son the Fanatic (1997),Comedy|Drama|Romance
M2698,Zone 39 (1997),Sci-Fi
M2699,Arachnophobia (1990),Comedy|Horror
M2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
M2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
M2702,Summer of Sam (1999),Drama
M2706,American Pie (1999),Comedy|Romance
M2707,Arlington Road (1999),Thriller
M2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
M2709,Muppets From Space (1999),Children|Comedy
M2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
M2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
M2713,Lake Placid (1999),Horror|Thriller
M2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
M2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
M2718,Drop Dead Gorgeous (1999),Comedy
M2719,"Haunting, The (1999)",Horror|Thriller
M2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
M2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
M2723,Mystery Men (1999),Action|Comedy|Fantasy
M2724,Runaway Bride (1999),Comedy|Romance
M2725,Twin Falls Idaho (1999),Drama
M2726,"Killing, The (1956)",Crime|Film-Noir
M2727,Killer's Kiss (1955),Crime|Film-Noir
M2728,Spartacus (1960),Action|Drama|Romance|War
M2729,Lolita (1962),Drama|Romance
M2730,Barry Lyndon (1975),Drama|Romance|War
M2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
M2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
M2733,Vibes (1988),Adventure|Comedy|Romance
M2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
M2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
M2736,Brighton Beach Memoirs (1986),Comedy
M2737,Assassination (1987),Action|Drama|Thriller
M2738,Crimes of the Heart (1986),Comedy|Drama
M2739,"Color Purple, The (1985)",Drama
M2740,"Kindred, The (1986)",Horror|Sci-Fi
M2741,No Mercy (1986),Action|Crime|Thriller
M2742,Ménage (Tenue de soirée) (1986),Comedy|Drama
M2743,Native Son (1986),Drama
M2744,Otello (1986),Drama
M2745,"Mission, The (1986)",Drama
M2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
M2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
M2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
M2749,"Morning After, The (1986)",Drama|Mystery
M2750,Radio Days (1987),Comedy|Drama
M2751,From the Hip (1987),Comedy|Drama
M2752,Outrageous Fortune (1987),Comedy|Mystery
M2754,Deadtime Stories (1987),Horror
M2757,Frances (1982),Drama
M2759,Dick (1999),Comedy
M2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
M2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
M2763,"Thomas Crown Affair, The (1999)",Action|Mystery
